time,value,status_quality_control,censor_reason,censor_limit
2025-06-20T09:05:42+0200,0.523,goedgekeurd,,
2025-06-20T10:05:42+0200,0.523,goedgekeurd,,
2025-06-20T11:05:41+0200,0.522,goedgekeurd,,
2025-06-20T12:05:41+0200,0.523,goedgekeurd,,
2025-06-20T13:05:41+0200,0.522,goedgekeurd,,
2025-06-20T14:05:43+0200,0.526,goedgekeurd,,
2025-06-20T15:05:42+0200,0.529,goedgekeurd,,
2025-06-20T16:05:42+0200,0.528,goedgekeurd,,
2025-06-20T17:05:42+0200,0.528,goedgekeurd,,
2025-06-20T18:05:42+0200,0.524,goedgekeurd,,
2025-06-20T19:05:42+0200,0.527,goedgekeurd,,
2025-06-20T20:05:42+0200,0.524,goedgekeurd,,
2025-06-20T21:05:43+0200,0.526,goedgekeurd,,
2025-06-20T22:05:43+0200,0.524,goedgekeurd,,
2025-06-20T23:05:42+0200,0.528,goedgekeurd,,
2025-06-21T00:05:43+0200,0.527,goedgekeurd,,
2025-06-21T01:05:43+0200,0.526,goedgekeurd,,
2025-06-21T02:05:43+0200,0.525,goedgekeurd,,
2025-06-21T03:05:43+0200,0.529,goedgekeurd,,
2025-06-21T04:05:43+0200,0.531,goedgekeurd,,
2025-06-21T05:05:43+0200,0.530,goedgekeurd,,
2025-06-21T06:05:43+0200,0.531,goedgekeurd,,
2025-06-21T07:05:44+0200,0.532,goedgekeurd,,
2025-06-21T08:05:44+0200,0.535,goedgekeurd,,
2025-06-21T09:05:43+0200,0.529,goedgekeurd,,
2025-06-21T10:05:44+0200,0.528,goedgekeurd,,
2025-06-21T11:05:44+0200,0.529,goedgekeurd,,
2025-06-21T12:05:44+0200,0.524,goedgekeurd,,
2025-06-21T13:05:44+0200,0.529,goedgekeurd,,
2025-06-21T14:05:43+0200,0.529,goedgekeurd,,
2025-06-21T15:05:44+0200,0.525,goedgekeurd,,
2025-06-21T16:05:44+0200,0.530,goedgekeurd,,
2025-06-21T17:05:44+0200,0.532,goedgekeurd,,
2025-06-21T18:05:44+0200,0.529,goedgekeurd,,
2025-06-21T19:05:44+0200,0.533,goedgekeurd,,
2025-06-21T20:05:44+0200,0.532,goedgekeurd,,
2025-06-21T21:05:44+0200,0.528,goedgekeurd,,
2025-06-21T22:05:44+0200,0.534,goedgekeurd,,
2025-06-21T23:05:45+0200,0.530,goedgekeurd,,
2025-06-22T00:05:44+0200,0.527,goedgekeurd,,
2025-06-22T01:05:45+0200,0.528,goedgekeurd,,
2025-06-22T02:05:45+0200,0.533,goedgekeurd,,
2025-06-22T03:05:45+0200,0.534,goedgekeurd,,
2025-06-22T04:05:45+0200,0.535,goedgekeurd,,
2025-06-22T05:05:45+0200,0.534,goedgekeurd,,
2025-06-22T06:05:45+0200,0.535,goedgekeurd,,
2025-06-22T07:05:46+0200,0.536,goedgekeurd,,
2025-06-22T08:05:46+0200,0.536,goedgekeurd,,
2025-06-22T09:05:45+0200,0.538,goedgekeurd,,
2025-06-22T10:05:45+0200,0.538,goedgekeurd,,
2025-06-22T11:05:46+0200,0.536,goedgekeurd,,
2025-06-22T12:05:45+0200,0.536,goedgekeurd,,
2025-06-22T13:05:46+0200,0.539,goedgekeurd,,
2025-06-22T14:05:46+0200,0.539,goedgekeurd,,
2025-06-22T15:05:46+0200,0.534,goedgekeurd,,
2025-06-22T16:05:46+0200,0.536,goedgekeurd,,
2025-06-22T17:05:46+0200,0.539,goedgekeurd,,
2025-06-22T18:05:46+0200,0.541,goedgekeurd,,
2025-06-22T19:05:46+0200,0.540,goedgekeurd,,
2025-06-22T20:05:46+0200,0.539,goedgekeurd,,
2025-06-22T21:05:46+0200,0.539,goedgekeurd,,
2025-06-22T22:05:46+0200,0.541,goedgekeurd,,
2025-06-22T23:05:47+0200,0.539,goedgekeurd,,
2025-06-23T00:05:47+0200,0.541,goedgekeurd,,
2025-06-23T01:05:46+0200,0.538,goedgekeurd,,
2025-06-23T02:05:46+0200,0.536,goedgekeurd,,
2025-06-23T03:05:46+0200,0.538,goedgekeurd,,
2025-06-23T04:05:46+0200,0.542,goedgekeurd,,
2025-06-23T05:05:47+0200,0.545,goedgekeurd,,
2025-06-23T06:05:47+0200,0.548,goedgekeurd,,
2025-06-23T07:05:47+0200,0.545,goedgekeurd,,
2025-06-23T08:05:47+0200,0.547,goedgekeurd,,
2025-06-23T09:05:47+0200,0.543,goedgekeurd,,
2025-06-23T10:05:47+0200,0.541,goedgekeurd,,
2025-06-23T11:05:47+0200,0.537,goedgekeurd,,
2025-06-23T12:05:47+0200,0.532,goedgekeurd,,
2025-06-23T13:05:47+0200,0.532,goedgekeurd,,
2025-06-23T14:05:48+0200,0.530,goedgekeurd,,
2025-06-23T15:05:47+0200,0.531,goedgekeurd,,
2025-06-23T16:05:47+0200,0.532,goedgekeurd,,
2025-06-23T17:05:48+0200,0.531,goedgekeurd,,
2025-06-23T18:05:48+0200,0.535,goedgekeurd,,
2025-06-23T19:05:48+0200,0.535,goedgekeurd,,
2025-06-23T20:05:48+0200,0.535,goedgekeurd,,
2025-06-23T21:05:48+0200,0.531,goedgekeurd,,
2025-06-23T22:05:47+0200,0.535,goedgekeurd,,
2025-06-23T23:05:48+0200,0.531,goedgekeurd,,
2025-06-24T00:05:48+0200,0.532,goedgekeurd,,
2025-06-24T01:05:48+0200,0.531,goedgekeurd,,
2025-06-24T02:05:48+0200,0.536,goedgekeurd,,
2025-06-24T03:05:48+0200,0.533,goedgekeurd,,
2025-06-24T04:05:48+0200,0.535,goedgekeurd,,
2025-06-24T05:05:49+0200,0.535,goedgekeurd,,
2025-06-24T06:05:49+0200,0.533,goedgekeurd,,
2025-06-24T07:05:49+0200,0.531,goedgekeurd,,
2025-06-24T08:05:49+0200,0.532,goedgekeurd,,
2025-06-24T09:05:49+0200,0.527,goedgekeurd,,
2025-06-24T10:05:49+0200,0.530,goedgekeurd,,
2025-06-24T11:05:49+0200,0.527,goedgekeurd,,
2025-06-24T12:05:49+0200,0.527,goedgekeurd,,
2025-06-24T13:05:49+0200,0.527,goedgekeurd,,
2025-06-24T14:05:49+0200,0.527,goedgekeurd,,
2025-06-24T15:05:49+0200,0.529,goedgekeurd,,
2025-06-24T16:05:49+0200,0.530,goedgekeurd,,
2025-06-24T17:05:49+0200,0.532,goedgekeurd,,
2025-06-24T18:05:49+0200,0.530,goedgekeurd,,
2025-06-24T19:05:50+0200,0.533,goedgekeurd,,
2025-06-24T20:05:50+0200,0.533,goedgekeurd,,
2025-06-24T21:05:50+0200,0.534,goedgekeurd,,
2025-06-24T22:05:50+0200,0.533,goedgekeurd,,
2025-06-24T23:05:50+0200,0.533,goedgekeurd,,
2025-06-25T00:05:50+0200,0.534,goedgekeurd,,
2025-06-25T01:05:50+0200,0.531,goedgekeurd,,
2025-06-25T02:05:50+0200,0.535,goedgekeurd,,
2025-06-25T03:05:50+0200,0.532,goedgekeurd,,
2025-06-25T04:05:50+0200,0.530,goedgekeurd,,
2025-06-25T05:05:50+0200,0.530,goedgekeurd,,
2025-06-25T06:05:50+0200,0.535,goedgekeurd,,
2025-06-25T07:05:50+0200,0.535,goedgekeurd,,
2025-06-25T08:05:50+0200,0.533,goedgekeurd,,
2025-06-25T09:05:51+0200,0.532,goedgekeurd,,
2025-06-25T10:05:50+0200,0.531,goedgekeurd,,
2025-06-25T11:05:50+0200,0.530,goedgekeurd,,
2025-06-25T12:05:51+0200,0.530,goedgekeurd,,
2025-06-25T13:05:51+0200,0.525,goedgekeurd,,
2025-06-25T14:05:51+0200,0.524,goedgekeurd,,
2025-06-25T15:05:51+0200,0.523,goedgekeurd,,
2025-06-25T16:05:51+0200,0.525,goedgekeurd,,
2025-06-25T17:05:51+0200,0.525,goedgekeurd,,
2025-06-25T18:05:52+0200,0.524,goedgekeurd,,
2025-06-25T19:05:51+0200,0.524,goedgekeurd,,
2025-06-25T20:05:52+0200,0.524,goedgekeurd,,
2025-06-25T21:05:51+0200,0.525,goedgekeurd,,
2025-06-25T22:05:51+0200,0.526,goedgekeurd,,
2025-06-25T23:05:51+0200,0.523,goedgekeurd,,
2025-06-26T00:05:52+0200,0.523,goedgekeurd,,
2025-06-26T01:05:52+0200,0.527,goedgekeurd,,
2025-06-26T02:05:52+0200,0.534,goedgekeurd,,
2025-06-26T03:05:51+0200,0.539,goedgekeurd,,
2025-06-26T04:05:52+0200,0.531,goedgekeurd,,
2025-06-26T05:05:52+0200,0.538,goedgekeurd,,
2025-06-26T06:05:52+0200,0.540,goedgekeurd,,
2025-06-26T07:05:53+0200,0.532,goedgekeurd,,
2025-06-26T08:05:52+0200,0.532,goedgekeurd,,
2025-06-26T09:05:52+0200,0.530,goedgekeurd,,
2025-06-26T10:05:52+0200,0.534,goedgekeurd,,
2025-06-26T11:05:52+0200,0.530,goedgekeurd,,
2025-06-26T12:05:53+0200,0.534,goedgekeurd,,
2025-06-26T13:05:52+0200,0.529,goedgekeurd,,
2025-06-26T14:05:53+0200,0.529,goedgekeurd,,
2025-06-26T15:05:52+0200,0.528,goedgekeurd,,
2025-06-26T16:05:52+0200,0.522,goedgekeurd,,
2025-06-26T17:05:53+0200,0.525,goedgekeurd,,
2025-06-26T18:05:53+0200,0.527,goedgekeurd,,
2025-06-26T19:05:53+0200,0.528,goedgekeurd,,
2025-06-26T20:05:53+0200,0.529,goedgekeurd,,
2025-06-26T21:05:53+0200,0.531,goedgekeurd,,
2025-06-26T22:05:53+0200,0.526,goedgekeurd,,
2025-06-26T23:05:53+0200,0.526,goedgekeurd,,
2025-06-27T00:05:53+0200,0.523,goedgekeurd,,
2025-06-27T01:05:53+0200,0.523,goedgekeurd,,
2025-06-27T02:05:54+0200,0.518,goedgekeurd,,
2025-06-27T03:05:54+0200,0.521,goedgekeurd,,
2025-06-27T04:05:54+0200,0.519,goedgekeurd,,
2025-06-27T05:05:53+0200,0.519,goedgekeurd,,
2025-06-27T06:05:53+0200,0.513,goedgekeurd,,
2025-06-27T07:05:53+0200,0.517,goedgekeurd,,
2025-06-27T08:05:54+0200,0.514,goedgekeurd,,
2025-06-27T09:05:54+0200,0.510,goedgekeurd,,
2025-06-27T10:05:54+0200,0.512,goedgekeurd,,
2025-06-27T11:05:54+0200,0.516,goedgekeurd,,
2025-06-27T12:05:54+0200,0.514,goedgekeurd,,
2025-06-27T13:05:54+0200,0.514,goedgekeurd,,
2025-06-27T14:05:54+0200,0.517,goedgekeurd,,
2025-06-27T15:05:55+0200,0.515,goedgekeurd,,
2025-06-27T16:05:55+0200,0.524,goedgekeurd,,
2025-06-27T17:05:55+0200,0.517,goedgekeurd,,
2025-06-27T18:05:55+0200,0.521,goedgekeurd,,
2025-06-27T19:05:55+0200,0.522,goedgekeurd,,
2025-06-27T20:05:55+0200,0.523,goedgekeurd,,
2025-06-27T21:05:55+0200,0.523,goedgekeurd,,
2025-06-27T22:05:55+0200,0.522,goedgekeurd,,
2025-06-27T23:05:55+0200,0.522,goedgekeurd,,
2025-06-28T00:05:55+0200,0.520,goedgekeurd,,
2025-06-28T01:05:55+0200,0.526,goedgekeurd,,
2025-06-28T02:05:55+0200,0.521,goedgekeurd,,
2025-06-28T03:05:55+0200,0.520,goedgekeurd,,
2025-06-28T04:05:55+0200,0.521,goedgekeurd,,
2025-06-28T05:05:56+0200,0.522,goedgekeurd,,
2025-06-28T06:05:55+0200,0.520,goedgekeurd,,
2025-06-28T07:05:56+0200,0.515,goedgekeurd,,
2025-06-28T08:05:56+0200,0.517,goedgekeurd,,
2025-06-28T09:05:56+0200,0.514,goedgekeurd,,
2025-06-28T10:05:56+0200,0.511,goedgekeurd,,
2025-06-28T11:05:56+0200,0.512,goedgekeurd,,
2025-06-28T12:05:56+0200,0.512,goedgekeurd,,
2025-06-28T13:05:56+0200,0.512,goedgekeurd,,
2025-06-28T14:05:56+0200,0.511,goedgekeurd,,
2025-06-28T15:05:56+0200,0.516,goedgekeurd,,
2025-06-28T16:05:56+0200,0.514,goedgekeurd,,
2025-06-28T17:05:56+0200,0.517,goedgekeurd,,
2025-06-28T18:05:57+0200,0.519,goedgekeurd,,
2025-06-28T19:05:56+0200,0.516,goedgekeurd,,
2025-06-28T20:05:56+0200,0.515,goedgekeurd,,
2025-06-28T21:05:56+0200,0.515,goedgekeurd,,
2025-06-28T22:05:57+0200,0.514,goedgekeurd,,
2025-06-28T23:05:57+0200,0.517,goedgekeurd,,
2025-06-29T00:05:57+0200,0.514,goedgekeurd,,
2025-06-29T01:05:57+0200,0.512,goedgekeurd,,
2025-06-29T02:05:57+0200,0.515,goedgekeurd,,
2025-06-29T03:05:57+0200,0.513,goedgekeurd,,
2025-06-29T04:05:58+0200,0.517,goedgekeurd,,
2025-06-29T05:05:57+0200,0.514,goedgekeurd,,
2025-06-29T06:05:57+0200,0.514,goedgekeurd,,
2025-06-29T07:05:57+0200,0.511,goedgekeurd,,
2025-06-29T08:05:58+0200,0.511,goedgekeurd,,
2025-06-29T09:05:57+0200,0.506,goedgekeurd,,
2025-06-29T10:05:58+0200,0.506,goedgekeurd,,
2025-06-29T11:05:58+0200,0.504,goedgekeurd,,
2025-06-29T12:05:58+0200,0.507,goedgekeurd,,
2025-06-29T13:05:58+0200,0.503,goedgekeurd,,
2025-06-29T14:05:58+0200,0.506,goedgekeurd,,
2025-06-29T15:05:58+0200,0.506,goedgekeurd,,
2025-06-29T16:05:58+0200,0.503,goedgekeurd,,
2025-06-29T17:05:58+0200,0.507,goedgekeurd,,
2025-06-29T18:05:58+0200,0.506,goedgekeurd,,
2025-06-29T19:05:58+0200,0.506,goedgekeurd,,
2025-06-29T20:05:58+0200,0.505,goedgekeurd,,
2025-06-29T21:05:59+0200,0.507,goedgekeurd,,
2025-06-29T22:05:59+0200,0.505,goedgekeurd,,
2025-06-29T23:05:59+0200,0.503,goedgekeurd,,
2025-06-30T00:05:58+0200,0.501,goedgekeurd,,
2025-06-30T01:05:59+0200,0.503,goedgekeurd,,
2025-06-30T02:05:59+0200,0.500,goedgekeurd,,
2025-06-30T03:05:59+0200,0.501,goedgekeurd,,
2025-06-30T04:05:59+0200,0.502,goedgekeurd,,
2025-06-30T05:05:59+0200,0.501,goedgekeurd,,
2025-06-30T06:05:59+0200,0.501,goedgekeurd,,
2025-06-30T07:05:59+0200,0.500,goedgekeurd,,
2025-06-30T08:05:59+0200,0.501,goedgekeurd,,
2025-06-30T09:05:59+0200,0.499,goedgekeurd,,
2025-06-30T10:05:59+0200,0.498,goedgekeurd,,
2025-06-30T11:05:59+0200,0.502,goedgekeurd,,
2025-06-30T12:05:59+0200,0.503,goedgekeurd,,
2025-06-30T13:06:00+0200,0.508,goedgekeurd,,
2025-06-30T14:05:59+0200,0.510,goedgekeurd,,
2025-06-30T15:06:00+0200,0.509,goedgekeurd,,
2025-06-30T16:06:00+0200,0.511,goedgekeurd,,
2025-06-30T17:06:00+0200,0.511,goedgekeurd,,
2025-06-30T18:06:00+0200,0.513,goedgekeurd,,
2025-06-30T19:06:00+0200,0.517,goedgekeurd,,
2025-06-30T20:06:00+0200,0.521,goedgekeurd,,
2025-06-30T21:06:00+0200,0.521,goedgekeurd,,
2025-06-30T22:06:00+0200,0.523,goedgekeurd,,
2025-06-30T23:06:01+0200,0.522,goedgekeurd,,
2025-07-01T00:06:00+0200,0.527,goedgekeurd,,
2025-07-01T01:06:01+0200,0.530,goedgekeurd,,
